business_name,city,state,website,phone,contact_method,industry,likely_opportunity,priority_score,to_email,status,email_sent,sent_at,followup_due,scan_notes,contact_note,contactability,facebook_url,instagram_url,contact_form_url,social_channels,social_dm_text,lat,lng
Dassow & Sons Plumbing inc.,Burlington,WI,https://www.dassowplumbing.com,4146144010,website,plumbing,,,,drafted,,,,area search lat=42.8741 lng=-88.2367 r=50000m,,website_contact_only,https://www.facebook.com/DassowPlumbing,,https://www.dassowplumbing.com/contact,"facebook_found,contact_form_only",Hey Dassow & Sons Plumbing inc. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Burlington that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.7373927,-88.2360561
Schoenwalder Plumbing Inc,Waukesha,WI,http://www.schoenwalderplumbing.com,2625427908,website,plumbing,,,,drafted,,,,area search lat=42.8741 lng=-88.2367 r=50000m,,website_contact_only,https://www.facebook.com/SchoenwalderPlumbingInc,https://www.instagram.com/schoenwalderplumbing/,,"facebook_found,instagram_found",Hey Schoenwalder Plumbing Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Waukesha that replies to missed callers automatically. Happy to send a quick example — just let me know!,43.018804,-88.20004569999999
Milw Drain Cleaning,West Allis,WI,https://www.milwdraincleaning.com,4144225994,email,plumbing,,,milwdraincleaningwestallis2024@gmail.com,drafted,,,,area search lat=42.8741 lng=-88.2367 r=50000m,,email_found,,,https://www.milwdraincleaning.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.6.4,email_found,Hey Milw Drain Cleaning — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in West Allis that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.9887077,-88.0138395
Tuffy's Sewer and Drain,Wauwatosa,WI,https://www.tuffysplumbersmilwaukee.com,4147191496,website,plumbing,,,,drafted,,,,area search lat=42.8741 lng=-88.2367 r=50000m,,website_contact_only,,,,no_contact_channel,Hey Tuffy's Sewer and Drain — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Wauwatosa that replies to missed callers automatically. Happy to send a quick example — just let me know!,43.047996,-87.9970878
Diamond Plumbing Heating and Cooling,Milwaukee,WI,http://www.dpswisconsin.com,4143693691,website,plumbing,,,,drafted,,,,area search lat=42.8741 lng=-88.2367 r=50000m,,website_contact_only,,,,no_contact_channel,Hey Diamond Plumbing Heating and Cooling — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Milwaukee that replies to missed callers automatically. Happy to send a quick example — just let me know!,43.047944,-87.9066247
"Austin Plumbing, Heating, Air & Electric",Hartland,WI,https://teamaustin.com,2628918709,website,plumbing,,,,drafted,,,,area search lat=42.8741 lng=-88.2367 r=50000m,,website_contact_only,https://www.facebook.com/teamaustinWI,,https://teamaustin.com/contact-us/,"facebook_found,contact_form_only","Hey Austin Plumbing, Heating, Air & Electric — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Hartland that replies to missed callers automatically. Happy to send a quick example — just let me know!",43.09717,-88.352377
"J R Plumbing, LLC",New Berlin,WI,https://jrplumbinginc.com,2624324444,website,plumbing,,,,drafted,,,,area search lat=42.8741 lng=-88.2367 r=50000m,,website_contact_only,,,https://jrplumbinginc.com/contact-us,contact_form_only,"Hey J R Plumbing, LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in New Berlin that replies to missed callers automatically. Happy to send a quick example — just let me know!",43.0164852,-88.1225451
Walbrandt Plumbing Services LLC,Burlington,WI,http://walbrandt-plumbing-services.square.site,2622158929,website,plumbing,,,,new,,,,ambiguous business name; area search lat=42.6759 lng=-88.2875 r=8873m,,directory_or_ambiguous,,,,no_contact_channel,Hey Walbrandt Plumbing Services LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Burlington that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.671992,-88.27391449999999
Solofra Plumbing & Heating,Burlington,WI,http://www.solofraplumbing.com,2627637061,email,plumbing,,,info@solofraplumbing.com,drafted,,,,area search lat=42.6759 lng=-88.2875 r=8873m,,email_found,https://www.facebook.com/pages,,,"email_found,facebook_found",Hey Solofra Plumbing & Heating — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Burlington that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.6732812,-88.2709345
Eric Nienhaus Plumbing Inc,Burlington,WI,,2627671899,phone,plumbing,,,,drafted,,,,area search lat=42.6759 lng=-88.2875 r=8873m,,no_website,,,,no_contact_channel,Hey Eric Nienhaus Plumbing Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Burlington that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.6720644,-88.28819469999999
Koenen's Water Works Plumbing Co. LLC,Burlington,WI,https://koenenswaterworksplumbing.com,2627637385,email,plumbing,,,info@h2okb.com,drafted,,,,area search lat=42.6759 lng=-88.2875 r=8873m,,email_found,https://www.facebook.com/koenenwaterworksplumbing,https://www.instagram.com/koenenswaterworksplumbing/,,"email_found,facebook_found,instagram_found",Hey Koenen's Water Works Plumbing Co. LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Burlington that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.6954223,-88.2632462
"Thielmann Heating, Cooling & Plumbing",Burlington,WI,https://thielmannheating.com/burlington,2626003084,website,plumbing,,,,drafted,,,,area search lat=42.6759 lng=-88.2875 r=8873m,,website_contact_only,https://www.facebook.com/ThielmannGroup,,https://thielmannheating.com/schedule,"facebook_found,contact_form_only","Hey Thielmann Heating, Cooling & Plumbing — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Burlington that replies to missed callers automatically. Happy to send a quick example — just let me know!",42.6741287,-88.27262429999999
Southern Lakes Plumbing & Heating,Elkhorn,WI,http://www.slpandh.com,2627236422,email,plumbing,,,info@slpandh.com,drafted,,,,area search lat=42.6759 lng=-88.2875 r=8873m,,email_found,,,http://www.slpandh.com/contact,email_found,Hey Southern Lakes Plumbing & Heating — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Elkhorn that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.705006,-88.54148409999999
Podella Plumbing & Heating LLC,Burlington,WI,http://www.podellaplumbing.com,2625374040,email,plumbing,,,mpodella@wi.rr.com,drafted,,,,area search lat=42.6759 lng=-88.2875 r=8873m,,email_found,,,http://www.podellaplumbing.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.7,email_found,Hey Podella Plumbing & Heating LLC — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Burlington that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.587476599999995,-88.2724989
Master Services Inc.,Lake Geneva,WI,https://masterserviceslg.com,2622445650,website,plumbing,,,,new,,,,ambiguous business name; area search lat=42.6759 lng=-88.2875 r=8873m,,directory_or_ambiguous,,,,no_contact_channel,Hey Master Services Inc. — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Lake Geneva that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.6186927,-88.4844479
"Peck & Weis Heating, Cooling, Plumbing, Electric",Lake Geneva,WI,https://peckandweis.com,2627298574,website,plumbing,,,,drafted,,,,area search lat=42.6759 lng=-88.2875 r=8873m,,website_contact_only,https://www.facebook.com/PeckWeis,https://www.instagram.com/peckandweis/,https://peckandweis.com/contact-us/,"facebook_found,instagram_found,contact_form_only","Hey Peck & Weis Heating, Cooling, Plumbing, Electric — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Lake Geneva that replies to missed callers automatically. Happy to send a quick example — just let me know!",42.6142459,-88.4144563
Walsh Plumbing,Trevor,WI,https://www.walsh-plumbing.com,2628622424,website,plumbing,,,,drafted,,,,area search lat=42.6759 lng=-88.2875 r=8873m,,website_contact_only,,,,no_contact_channel,Hey Walsh Plumbing — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Trevor that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.4985551,-88.09398780000001
Steve Gauger Plumbing & Heating,Burlington,WI,,2627678789,phone,plumbing,,,,drafted,,,,area search lat=42.6759 lng=-88.2875 r=8873m,,no_website,,,,no_contact_channel,Hey Steve Gauger Plumbing & Heating — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Burlington that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.6790862,-88.2396785
Perez Plumbing,Waterford,WI,,2625349740,phone,plumbing,,,,drafted,,,,area search lat=42.6759 lng=-88.2875 r=8873m,,no_website,,,,no_contact_channel,Hey Perez Plumbing — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Waterford that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.7782632,-88.2236751
Mechanical Masters Inc,Kansasville,WI,https://mechmast.com,2628780875,website,plumbing,,,,drafted,,,,area search lat=42.6759 lng=-88.2875 r=8873m,,website_contact_only,,,,no_contact_channel,Hey Mechanical Masters Inc — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Kansasville that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.722918,-88.11327999999999
Geneva Plumbing & Heating,Lake Geneva,WI,http://genevaplumbingheating.com,2622481535,email,plumbing,,,nick@genevaplumbingheating.com,drafted,,,,area search lat=42.6759 lng=-88.2875 r=8873m,,email_found,https://www.facebook.com/wix,,,"email_found,facebook_found",Hey Geneva Plumbing & Heating — quick question. Do you ever miss calls when your team is out on jobs? I set up a simple text-back line for service companies in Lake Geneva that replies to missed callers automatically. Happy to send a quick example — just let me know!,42.598372499999996,-88.4788497
